,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ma__discount,param_st__horizon,param_st__window_size,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.039982938766479494,0.00901298024456771,0.024489212036132812,0.011961151816698849,0.5,10min,1,"{'ma__discount': 0.5, 'st__horizon': '10min', 'st__window_size': 1}",-155.91541948120408,-165.05196041452658,-144.69574313348392,-159.17283357377408,-152.72275721125376,-155.5117427628485,6.772689008799903,1
1,0.04872980117797852,0.019813759023313567,0.02848477363586426,0.0024961876084372836,0.5,10min,5,"{'ma__discount': 0.5, 'st__horizon': '10min', 'st__window_size': 5}",-161.78217482118063,-171.60526406195152,-147.3536599693695,-163.30430562225854,-161.36524329896392,-161.08212955474482,7.806606436289657,7
2,0.07664980888366699,0.03323987583025427,0.04399957656860352,0.0033740827078575816,0.5,10min,10,"{'ma__discount': 0.5, 'st__horizon': '10min', 'st__window_size': 10}",-162.08250076577212,-171.83675577815694,-147.55464389961847,-163.53441590183436,-161.8735558242908,-161.37637443393456,7.821288379012853,8
3,0.6796905994415283,0.29843316119739977,0.35399656295776366,0.0032809992644408583,0.5,10min,100,"{'ma__discount': 0.5, 'st__horizon': '10min', 'st__window_size': 100}",-162.08693574503087,-171.83795973182026,-147.55527590431865,-163.53633308730915,-161.88036373271353,-161.3793736402385,7.821659804779232,9
4,1.3255298137664795,0.6259283371971922,0.7334040641784668,0.04643566619088091,0.5,10min,200,"{'ma__discount': 0.5, 'st__horizon': '10min', 'st__window_size': 200}",-162.08693574503087,-171.83795973182026,-147.55527590431865,-163.53633308730915,-161.88036373271353,-161.3793736402385,7.821659804779232,9
5,0.022834348678588866,0.007730698362532125,0.014457988739013671,0.0009416230075254245,0.5,hourly,1,"{'ma__discount': 0.5, 'st__horizon': 'hourly', 'st__window_size': 1}",-292.084181493382,-305.4429055858361,-261.50391230910714,-290.15695076935344,-299.30470893559027,-289.6985318186538,15.106303225579007,47
6,0.045690393447875975,0.01876151003406091,0.02638974189758301,0.001421194928344732,0.5,hourly,5,"{'ma__discount': 0.5, 'st__horizon': 'hourly', 'st__window_size': 5}",-283.2057525747164,-295.66980791483417,-252.83879588702604,-280.7232722041022,-292.3378042966956,-280.95508657547487,15.111150348244566,37
7,0.07439565658569336,0.03140844447326085,0.042063665390014646,0.0018735486289619841,0.5,hourly,10,"{'ma__discount': 0.5, 'st__horizon': 'hourly', 'st__window_size': 10}",-282.45746648374666,-294.83117220194606,-252.13613030197826,-279.97952933577693,-291.5824156381073,-280.197342792311,15.075517205883392,34
8,0.6382363796234131,0.28749635470307344,0.35671000480651854,0.014222123711447866,0.5,hourly,100,"{'ma__discount': 0.5, 'st__horizon': 'hourly', 'st__window_size': 100}",-282.42255447871423,-294.7937196681508,-252.10573582667126,-279.9460034545254,-291.5495270187697,-280.1635080893663,15.073643893242236,32
9,1.2871365547180176,0.5989070186793997,0.6956172943115234,0.004860215782332632,0.5,hourly,200,"{'ma__discount': 0.5, 'st__horizon': 'hourly', 'st__window_size': 200}",-282.42255447871423,-294.7937196681508,-252.10573582667126,-279.9460034545254,-291.5495270187697,-280.1635080893663,15.073643893242236,32
10,0.02320575714111328,0.007556036192939822,0.015161418914794922,0.001326303270197357,0.5,daily,1,"{'ma__discount': 0.5, 'st__horizon': 'daily', 'st__window_size': 1}",-679.3039562730678,-783.7605851771696,-672.1697404057908,-711.1110715247046,-791.1153197098008,-727.4921346181067,50.72485637475153,85
11,0.04511666297912598,0.018594836193745794,0.026380634307861327,0.0017391052337466552,0.5,daily,5,"{'ma__discount': 0.5, 'st__horizon': 'daily', 'st__window_size': 5}",-670.8853093576569,-776.9485084543514,-665.8769823668711,-703.8345516058855,-785.0382661910015,-720.5167235951533,51.13638482397793,84
12,0.07317471504211426,0.031191493585299483,0.04218173027038574,0.0016342753598130027,0.5,daily,10,"{'ma__discount': 0.5, 'st__horizon': 'daily', 'st__window_size': 10}",-669.7744602495779,-776.1318790086439,-665.1171908169495,-702.9526262359234,-784.1936115997912,-719.6339535821771,51.17866391507768,83
13,0.6985631942749023,0.35918463421810776,0.4014297962188721,0.11124577412742918,0.5,daily,100,"{'ma__discount': 0.5, 'st__horizon': 'daily', 'st__window_size': 100}",-669.713725566696,-776.0868847470476,-665.0773420062692,-702.9048527063129,-784.1460819444817,-719.5857773941614,51.18017660401646,81
14,1.3678228378295898,0.729986239474086,0.7365187168121338,0.05387065314942119,0.5,daily,200,"{'ma__discount': 0.5, 'st__horizon': 'daily', 'st__window_size': 200}",-669.713725566696,-776.0868847470476,-665.0773420062692,-702.9048527063129,-784.1460819444817,-719.5857773941614,51.18017660401646,81
15,0.03140978813171387,0.011334456782946874,0.020104503631591795,0.00198508753669351,0.6,10min,1,"{'ma__discount': 0.6, 'st__horizon': '10min', 'st__window_size': 1}",-155.91541948120408,-165.05196041452658,-144.69574313348392,-159.17283357377408,-152.72275721125376,-155.5117427628485,6.772689008799903,1
16,0.0636324405670166,0.031085751008589832,0.03681178092956543,0.003840025248042509,0.6,10min,5,"{'ma__discount': 0.6, 'st__horizon': '10min', 'st__window_size': 5}",-166.75366381469746,-176.68163895118917,-151.38999724894458,-167.86347558171818,-166.94401285535758,-165.92655769038137,8.154193189586847,11
